game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners,source,source_id
UL58,Ultra Lotto 6/58,"[""23"", ""27"", ""51"", ""38"", ""20"", ""22""]",23-27-51-38-20-22,2025-06-20,21:00,138703022.8,0,lottomatik,UL58S0000095
2DL-2PM,2D Lotto 2PM,"[""07"", ""30""]",07-30,2025-06-21,14:00,4000,1,lottomatik,2DLS0000664
3DL-2PM,3D Lotto 2PM,"[""5"", ""1"", ""6""]",5-1-6,2025-06-21,14:00,4500,0,lottomatik,3DLS0000664
2DL-5PM,2D Lotto 5PM,"[""08"", ""11""]",08-11,2025-06-21,17:00,4000,1,lottomatik,2DLS0000665
3DL-5PM,3D Lotto 5PM,"[""5"", ""0"", ""0""]",5-0-0,2025-06-21,17:00,4500,0,lottomatik,3DLS0000665
2DL-9PM,2D Lotto 9PM,"[""12"", ""06""]",12-06,2025-06-21,21:00,4000,7,lottomatik,2DLS0000666
3DL-9PM,3D Lotto 9PM,"[""1"", ""3"", ""1""]",1-3-1,2025-06-21,21:00,4500,4,lottomatik,3DLS0000666
6DL,6D Lotto,"[""5"", ""6"", ""8"", ""3"", ""1"", ""5""]",5-6-8-3-1-5,2025-06-21,21:00,7389192,4,lottomatik,6DLS0000095
GL55,Grand Lotto 6/55,"[""05"", ""08"", ""22"", ""06"", ""02"", ""45""]",05-08-22-06-02-45,2025-06-21,21:00,55799907.4,0,lottomatik,GL55S0000096
LOTTO42,Lotto 6/42,"[""11"", ""17"", ""30"", ""31"", ""04"", ""33""]",11-17-30-31-04-33,2025-06-21,21:00,5940000,0,lottomatik,LOTTO42S0000095
2DL-2PM,2D Lotto 2PM,"[""17"", ""20""]",17-20,2025-06-22,14:00,4000,0,lottomatik,2DLS0000667
3DL-2PM,3D Lotto 2PM,"[""2"", ""0"", ""3""]",2-0-3,2025-06-22,14:00,4500,5,lottomatik,3DLS0000667
2DL-5PM,2D Lotto 5PM,"[""20"", ""13""]",20-13,2025-06-22,17:00,4000,0,lottomatik,2DLS0000668
3DL-5PM,3D Lotto 5PM,"[""0"", ""7"", ""8""]",0-7-8,2025-06-22,17:00,4500,0,lottomatik,3DLS0000668
2DL-9PM,2D Lotto 9PM,"[""22"", ""19""]",22-19,2025-06-22,21:00,4000,1,lottomatik,2DLS0000669
3DL-9PM,3D Lotto 9PM,"[""8"", ""7"", ""1""]",8-7-1,2025-06-22,21:00,4500,3,lottomatik,3DLS0000669
SL49,Superlotto 6/49,"[""11"", ""38"", ""21"", ""22"", ""28"", ""36""]",11-38-21-22-28-36,2025-06-22,21:00,87281882.2,0,lottomatik,SL49S0000096
UL58,Ultra Lotto 6/58,"[""34"", ""54"", ""23"", ""58"", ""15"", ""07""]",34-54-23-58-15-07,2025-06-22,21:00,145295283.2,0,lottomatik,UL58S0000096
2DL-2PM,2D Lotto 2PM,"[""27"", ""22""]",27-22,2025-06-23,14:00,4000,8,lottomatik,2DLS0000670
3DL-2PM,3D Lotto 2PM,"[""3"", ""5"", ""5""]",3-5-5,2025-06-23,14:00,4500,3,lottomatik,3DLS0000670
2DL-5PM,2D Lotto 5PM,"[""01"", ""09""]",01-09,2025-06-23,17:00,4000,4,lottomatik,2DLS0000671
3DL-5PM,3D Lotto 5PM,"[""5"", ""7"", ""4""]",5-7-4,2025-06-23,17:00,4500,2,lottomatik,3DLS0000671
2DL-9PM,2D Lotto 9PM,"[""02"", ""30""]",02-30,2025-06-23,21:00,4000,0,lottomatik,2DLS0000672
3DL-9PM,3D Lotto 9PM,"[""2"", ""0"", ""3""]",2-0-3,2025-06-23,21:00,4500,3,lottomatik,3DLS0000672
4DL,4D Lotto,"[""7"", ""0"", ""7"", ""8""]",7-0-7-8,2025-06-23,21:00,903188,13,lottomatik,4DLS0000096
GL55,Grand Lotto 6/55,"[""18"", ""08"", ""42"", ""03"", ""32"", ""24""]",18-08-42-03-32-24,2025-06-23,21:00,59628474.6,0,lottomatik,GL55S0000097
ML45,Megalotto 6/45,"[""23"", ""36"", ""42"", ""12"", ""19"", ""18""]",23-36-42-12-19-18,2025-06-23,21:00,28803092,0,lottomatik,ML45S0000096
2DL-2PM,2D Lotto 2PM,"[""11"", ""07""]",11-07,2025-06-24,14:00,4000,3,lottomatik,2DLS0000673
3DL-2PM,3D Lotto 2PM,"[""4"", ""2"", ""2""]",4-2-2,2025-06-24,14:00,4500,6,lottomatik,3DLS0000673
2DL-5PM,2D Lotto 5PM,"[""02"", ""11""]",02-11,2025-06-24,17:00,4000,0,lottomatik,2DLS0000674
3DL-5PM,3D Lotto 5PM,"[""6"", ""4"", ""8""]",6-4-8,2025-06-24,17:00,4500,0,lottomatik,3DLS0000674
2DL-9PM,2D Lotto 9PM,"[""17"", ""02""]",17-02,2025-06-24,21:00,4000,15,lottomatik,2DLS0000675
3DL-9PM,3D Lotto 9PM,"[""1"", ""4"", ""3""]",1-4-3,2025-06-24,21:00,4500,0,lottomatik,3DLS0000675
6DL,6D Lotto,"[""5"", ""4"", ""3"", ""1"", ""1"", ""7""]",5-4-3-1-1-7,2025-06-24,21:00,190935.16,0,lottomatik,6DLS0000096
LOTTO42,Lotto 6/42,"[""24"", ""31"", ""13"", ""22"", ""09"", ""37""]",24-31-13-22-09-37,2025-06-24,21:00,5940000,0,lottomatik,LOTTO42S0000096
SL49,Superlotto 6/49,"[""40"", ""12"", ""36"", ""15"", ""08"", ""13""]",40-12-36-15-08-13,2025-06-24,21:00,91915425.2,0,lottomatik,SL49S0000097
UL58,Ultra Lotto 6/58,"[""30"", ""20"", ""31"", ""12"", ""03"", ""23""]",30-20-31-12-03-23,2025-06-24,21:00,151270025.6,0,lottomatik,UL58S0000097
2DL-2PM,2D Lotto 2PM,"[""15"", ""19""]",15-19,2025-06-25,14:00,4000,3,lottomatik,2DLS0000676
3DL-2PM,3D Lotto 2PM,"[""3"", ""0"", ""5""]",3-0-5,2025-06-25,14:00,4500,1,lottomatik,3DLS0000676
2DL-5PM,2D Lotto 5PM,"[""19"", ""12""]",19-12,2025-06-25,17:00,4000,4,lottomatik,2DLS0000677
3DL-5PM,3D Lotto 5PM,"[""6"", ""1"", ""4""]",6-1-4,2025-06-25,17:00,4500,5,lottomatik,3DLS0000677
2DL-9PM,2D Lotto 9PM,"[""21"", ""31""]",21-31,2025-06-25,21:00,4000,4,lottomatik,2DLS0000678
3DL-9PM,3D Lotto 9PM,"[""7"", ""5"", ""5""]",7-5-5,2025-06-25,21:00,4500,2,lottomatik,3DLS0000678
4DL,4D Lotto,"[""9"", ""7"", ""0"", ""5""]",9-7-0-5,2025-06-25,21:00,887328,18,lottomatik,4DLS0000097
GL55,Grand Lotto 6/55,"[""01"", ""07"", ""02"", ""11"", ""41"", ""37""]",01-07-02-11-41-37,2025-06-25,21:00,63655396.2,0,lottomatik,GL55S0000098
ML45,Megalotto 6/45,"[""36"", ""13"", ""27"", ""43"", ""34"", ""24""]",36-13-27-43-34-24,2025-06-25,21:00,32723870.8,0,lottomatik,ML45S0000097
2DL-2PM,2D Lotto 2PM,"[""05"", ""19""]",05-19,2025-06-26,14:00,4000,4,lottomatik,2DLS0000679
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""2""]",6-1-2,2025-06-26,14:00,4500,6,lottomatik,3DLS0000679
2DL-5PM,2D Lotto 5PM,"[""10"", ""18""]",10-18,2025-06-26,17:00,4000,0,lottomatik,2DLS0000680
3DL-5PM,3D Lotto 5PM,"[""3"", ""9"", ""6""]",3-9-6,2025-06-26,17:00,4500,4,lottomatik,3DLS0000680
2DL-9PM,2D Lotto 9PM,"[""03"", ""15""]",03-15,2025-06-26,21:00,4000,9,lottomatik,2DLS0000681
3DL-9PM,3D Lotto 9PM,"[""6"", ""7"", ""4""]",6-7-4,2025-06-26,21:00,4500,3,lottomatik,3DLS0000681
6DL,6D Lotto,"[""0"", ""4"", ""7"", ""4"", ""1"", ""1""]",0-4-7-4-1-1,2025-06-26,21:00,592334.44,0,lottomatik,6DLS0000097
LOTTO42,Lotto 6/42,"[""25"", ""02"", ""23"", ""18"", ""05"", ""24""]",25-02-23-18-05-24,2025-06-26,21:00,9056625,0,lottomatik,LOTTO42S0000097
SL49,Superlotto 6/49,"[""25"", ""08"", ""05"", ""27"", ""18"", ""16""]",25-08-05-27-18-16,2025-06-26,21:00,97897380.4,1,lottomatik,SL49S0000098
2DL-2PM,2D Lotto 2PM,"[""19"", ""15""]",19-15,2025-06-27,14:00,4000,5,lottomatik,2DLS0000682
3DL-2PM,3D Lotto 2PM,"[""2"", ""5"", ""6""]",2-5-6,2025-06-27,14:00,4500,9,lottomatik,3DLS0000682
2DL-5PM,2D Lotto 5PM,"[""16"", ""16""]",16-16,2025-06-27,17:00,4000,1,lottomatik,2DLS0000683
3DL-5PM,3D Lotto 5PM,"[""7"", ""1"", ""8""]",7-1-8,2025-06-27,17:00,4500,2,lottomatik,3DLS0000683
2DL-9PM,2D Lotto 9PM,"[""09"", ""20""]",09-20,2025-06-27,21:00,4000,0,lottomatik,2DLS0000684
3DL-9PM,3D Lotto 9PM,"[""0"", ""4"", ""4""]",0-4-4,2025-06-27,21:00,4500,9,lottomatik,3DLS0000684
4DL,4D Lotto,"[""8"", ""7"", ""0"", ""4""]",8-7-0-4,2025-06-27,21:00,833586,13,lottomatik,4DLS0000098
ML45,Megalotto 6/45,"[""24"", ""25"", ""12"", ""43"", ""02"", ""42""]",24-25-12-43-02-42,2025-06-27,21:00,36892798.4,0,lottomatik,ML45S0000098
UL58,Ultra Lotto 6/58,"[""09"", ""23"", ""57"", ""01"", ""15"", ""39""]",09-23-57-01-15-39,2025-06-27,21:00,158689842.4,0,lottomatik,UL58S0000098
2DL-2PM,2D Lotto 2PM,"[""04"", ""04""]",04-04,2025-06-28,14:00,4000,0,lottomatik,2DLS0000685
3DL-2PM,3D Lotto 2PM,"[""7"", ""5"", ""9""]",7-5-9,2025-06-28,14:00,4500,7,lottomatik,3DLS0000685
2DL-5PM,2D Lotto 5PM,"[""26"", ""15""]",26-15,2025-06-28,17:00,4000,0,lottomatik,2DLS0000686
3DL-5PM,3D Lotto 5PM,"[""1"", ""1"", ""4""]",1-1-4,2025-06-28,17:00,4500,8,lottomatik,3DLS0000686
2DL-9PM,2D Lotto 9PM,"[""29"", ""31""]",29-31,2025-06-28,21:00,4000,2,lottomatik,2DLS0000687
3DL-9PM,3D Lotto 9PM,"[""6"", ""2"", ""5""]",6-2-5,2025-06-28,21:00,4500,4,lottomatik,3DLS0000687
6DL,6D Lotto,"[""5"", ""1"", ""0"", ""0"", ""6"", ""0""]",5-1-0-0-6-0,2025-06-28,21:00,1256595.4,0,lottomatik,6DLS0000098
GL55,Grand Lotto 6/55,"[""05"", ""03"", ""42"", ""27"", ""45"", ""34""]",05-03-42-27-45-34,2025-06-28,21:00,68282103.6,0,lottomatik,GL55S0000099
LOTTO42,Lotto 6/42,"[""26"", ""11"", ""03"", ""20"", ""36"", ""29""]",26-11-03-20-36-29,2025-06-28,21:00,12610136.6,0,lottomatik,LOTTO42S0000098
2DL-2PM,2D Lotto 2PM,"[""03"", ""26""]",03-26,2025-06-29,14:00,4000,12,lottomatik,2DLS0000688
3DL-2PM,3D Lotto 2PM,"[""0"", ""4"", ""4""]",0-4-4,2025-06-29,14:00,4500,2,lottomatik,3DLS0000688
2DL-5PM,2D Lotto 5PM,"[""13"", ""27""]",13-27,2025-06-29,17:00,4000,5,lottomatik,2DLS0000689
3DL-5PM,3D Lotto 5PM,"[""7"", ""7"", ""5""]",7-7-5,2025-06-29,17:00,4500,0,lottomatik,3DLS0000689
2DL-9PM,2D Lotto 9PM,"[""30"", ""25""]",30-25,2025-06-29,21:00,4000,9,lottomatik,2DLS0000690
3DL-9PM,3D Lotto 9PM,"[""9"", ""7"", ""2""]",9-7-2,2025-06-29,21:00,4500,1,lottomatik,3DLS0000690
SL49,Superlotto 6/49,"[""05"", ""32"", ""25"", ""46"", ""06"", ""14""]",05-32-25-46-06-14,2025-06-29,21:00,15840000,0,lottomatik,SL49S0000099
UL58,Ultra Lotto 6/58,"[""14"", ""36"", ""17"", ""22"", ""34"", ""29""]",14-36-17-22-34-29,2025-06-29,21:00,166136332,0,lottomatik,UL58S0000099
2DL-2PM,2D Lotto 2PM,"[""17"", ""22""]",17-22,2025-06-30,14:00,4000,4,lottomatik,2DLS0000691
3DL-2PM,3D Lotto 2PM,"[""8"", ""8"", ""7""]",8-8-7,2025-06-30,14:00,4500,0,lottomatik,3DLS0000691
2DL-5PM,2D Lotto 5PM,"[""19"", ""05""]",19-05,2025-06-30,17:00,4000,0,lottomatik,2DLS0000692
3DL-5PM,3D Lotto 5PM,"[""4"", ""5"", ""5""]",4-5-5,2025-06-30,17:00,4500,2,lottomatik,3DLS0000692
2DL-9PM,2D Lotto 9PM,"[""05"", ""31""]",05-31,2025-06-30,21:00,4000,23,lottomatik,2DLS0000693
3DL-9PM,3D Lotto 9PM,"[""6"", ""4"", ""8""]",6-4-8,2025-06-30,21:00,4500,5,lottomatik,3DLS0000693
4DL,4D Lotto,"[""6"", ""2"", ""9"", ""6""]",6-2-9-6,2025-06-30,21:00,931500,23,lottomatik,4DLS0000099
GL55,Grand Lotto 6/55,"[""03"", ""54"", ""24"", ""36"", ""18"", ""46""]",03-54-24-36-18-46,2025-06-30,21:00,72366751,1,lottomatik,GL55S0000100
ML45,Megalotto 6/45,"[""25"", ""17"", ""19"", ""07"", ""08"", ""35""]",25-17-19-07-08-35,2025-06-30,21:00,41001229.8,0,lottomatik,ML45S0000099
2DL-2PM,2D Lotto 2PM,"[""05"", ""14""]",05-14,2025-07-01,14:00,4000,0,lottomatik,2DLS0000694
3DL-2PM,3D Lotto 2PM,"[""0"", ""2"", ""0""]",0-2-0,2025-07-01,14:00,4500,6,lottomatik,3DLS0000694
2DL-5PM,2D Lotto 5PM,"[""29"", ""11""]",29-11,2025-07-01,17:00,4000,1,lottomatik,2DLS0000695
3DL-5PM,3D Lotto 5PM,"[""8"", ""4"", ""7""]",8-4-7,2025-07-01,17:00,4500,10,lottomatik,3DLS0000695
2DL-9PM,2D Lotto 9PM,"[""11"", ""01""]",11-01,2025-07-01,21:00,4000,2,lottomatik,2DLS0000696
3DL-9PM,3D Lotto 9PM,"[""9"", ""2"", ""3""]",9-2-3,2025-07-01,21:00,4500,1,lottomatik,3DLS0000696
6DL,6D Lotto,"[""9"", ""2"", ""0"", ""1"", ""1"", ""1""]",9-2-0-1-1-1,2025-07-01,21:00,1306594,2,lottomatik,6DLS0000099
LOTTO42,Lotto 6/42,"[""34"", ""22"", ""28"", ""11"", ""37"", ""17""]",34-22-28-11-37-17,2025-07-01,21:00,16089613.8,0,lottomatik,LOTTO42S0000099
SL49,Superlotto 6/49,"[""19"", ""15"", ""17"", ""25"", ""20"", ""47""]",19-15-17-25-20-47,2025-07-01,21:00,15840000,0,lottomatik,SL49S0000100
UL58,Ultra Lotto 6/58,"[""34"", ""24"", ""41"", ""48"", ""37"", ""36""]",34-24-41-48-37-36,2025-07-01,21:00,173307289.2,0,lottomatik,UL58S0000100
2DL-2PM,2D Lotto 2PM,"[""06"", ""26""]",06-26,2025-07-02,14:00,4000,11,lottomatik,2DLS0000697
3DL-2PM,3D Lotto 2PM,"[""9"", ""0"", ""9""]",9-0-9,2025-07-02,14:00,4500,2,lottomatik,3DLS0000697
2DL-5PM,2D Lotto 5PM,"[""26"", ""11""]",26-11,2025-07-02,17:00,4000,4,lottomatik,2DLS0000698
3DL-5PM,3D Lotto 5PM,"[""7"", ""3"", ""3""]",7-3-3,2025-07-02,17:00,4500,2,lottomatik,3DLS0000698
2DL-9PM,2D Lotto 9PM,"[""01"", ""22""]",01-22,2025-07-02,21:00,4000,1,lottomatik,2DLS0000699
3DL-9PM,3D Lotto 9PM,"[""7"", ""6"", ""7""]",7-6-7,2025-07-02,21:00,4500,4,lottomatik,3DLS0000699
4DL,4D Lotto,"[""8"", ""2"", ""2"", ""3""]",8-2-2-3,2025-07-02,21:00,527376,24,lottomatik,4DLS0000100
GL55,Grand Lotto 6/55,"[""11"", ""29"", ""13"", ""48"", ""20"", ""09""]",11-29-13-48-20-09,2025-07-02,21:00,29700000,0,lottomatik,GL55S0000101
ML45,Megalotto 6/45,"[""38"", ""07"", ""16"", ""44"", ""15"", ""42""]",38-07-16-44-15-42,2025-07-02,21:00,46134409.2,1,lottomatik,ML45S0000100
2DL-2PM,2D Lotto 2PM,"[""28"", ""03""]",28-03,2025-07-03,14:00,4000,1,lottomatik,2DLS0000700
3DL-2PM,3D Lotto 2PM,"[""8"", ""6"", ""5""]",8-6-5,2025-07-03,14:00,4500,1,lottomatik,3DLS0000700
2DL-5PM,2D Lotto 5PM,"[""10"", ""21""]",10-21,2025-07-03,17:00,4000,4,lottomatik,2DLS0000701
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""9""]",8-5-9,2025-07-03,17:00,4500,4,lottomatik,3DLS0000701
2DL-9PM,2D Lotto 9PM,"[""14"", ""29""]",14-29,2025-07-03,21:00,4000,4,lottomatik,2DLS0000702
3DL-9PM,3D Lotto 9PM,"[""9"", ""9"", ""9""]",9-9-9,2025-07-03,21:00,4500,11,lottomatik,3DLS0000702
6DL,6D Lotto,"[""0"", ""0"", ""2"", ""4"", ""3"", ""8""]",0-0-2-4-3-8,2025-07-03,21:00,493474,1,lottomatik,6DLS0000100
LOTTO42,Lotto 6/42,"[""34"", ""02"", ""17"", ""35"", ""20"", ""05""]",34-02-17-35-20-05,2025-07-03,21:00,20386720.8,0,lottomatik,LOTTO42S0000100
SL49,Superlotto 6/49,"[""27"", ""42"", ""48"", ""46"", ""45"", ""44""]",27-42-48-46-45-44,2025-07-03,21:00,15840000,0,lottomatik,SL49S0000101
2DL-2PM,2D Lotto 2PM,"[""16"", ""06""]",16-06,2025-07-04,14:00,4000,4,lottomatik,2DLS0000703
3DL-2PM,3D Lotto 2PM,"[""5"", ""6"", ""4""]",5-6-4,2025-07-04,14:00,4500,4,lottomatik,3DLS0000703
2DL-5PM,2D Lotto 5PM,"[""29"", ""26""]",29-26,2025-07-04,17:00,4000,0,lottomatik,2DLS0000704
3DL-5PM,3D Lotto 5PM,"[""4"", ""9"", ""0""]",4-9-0,2025-07-04,17:00,4500,0,lottomatik,3DLS0000704
2DL-9PM,2D Lotto 9PM,"[""04"", ""28""]",04-28,2025-07-04,21:00,4000,12,lottomatik,2DLS0000705
3DL-9PM,3D Lotto 9PM,"[""3"", ""0"", ""7""]",3-0-7,2025-07-04,21:00,4500,5,lottomatik,3DLS0000705
4DL,4D Lotto,"[""9"", ""2"", ""5"", ""6""]",9-2-5-6,2025-07-04,21:00,872664,24,lottomatik,4DLS0000101
ML45,Megalotto 6/45,"[""18"", ""29"", ""41"", ""40"", ""10"", ""24""]",18-29-41-40-10-24,2025-07-04,21:00,8910000,0,lottomatik,ML45S0000101
UL58,Ultra Lotto 6/58,"[""16"", ""15"", ""57"", ""42"", ""41"", ""47""]",16-15-57-42-41-47,2025-07-04,21:00,181743268.4,0,lottomatik,UL58S0000101
2DL-2PM,2D Lotto 2PM,"[""21"", ""19""]",21-19,2025-07-05,14:00,4000,3,lottomatik,2DLS0000706
3DL-2PM,3D Lotto 2PM,"[""6"", ""3"", ""8""]",6-3-8,2025-07-05,14:00,4500,0,lottomatik,3DLS0000706
2DL-5PM,2D Lotto 5PM,"[""10"", ""05""]",10-05,2025-07-05,17:00,4000,2,lottomatik,2DLS0000707
3DL-5PM,3D Lotto 5PM,"[""4"", ""6"", ""7""]",4-6-7,2025-07-05,17:00,4500,1,lottomatik,3DLS0000707
2DL-9PM,2D Lotto 9PM,"[""23"", ""22""]",23-22,2025-07-05,21:00,4000,1,lottomatik,2DLS0000708
3DL-9PM,3D Lotto 9PM,"[""3"", ""9"", ""3""]",3-9-3,2025-07-05,21:00,4500,2,lottomatik,3DLS0000708
6DL,6D Lotto,"[""3"", ""9"", ""4"", ""5"", ""0"", ""0""]",3-9-4-5-0-0,2025-07-05,21:00,467301.56,0,lottomatik,6DLS0000101
GL55,Grand Lotto 6/55,"[""42"", ""55"", ""49"", ""29"", ""03"", ""36""]",42-55-49-29-03-36,2025-07-05,21:00,29700000,0,lottomatik,GL55S0000102
LOTTO42,Lotto 6/42,"[""26"", ""18"", ""16"", ""34"", ""03"", ""35""]",26-18-16-34-03-35,2025-07-05,21:00,24706840,0,lottomatik,LOTTO42S0000101
2DL-2PM,2D Lotto 2PM,"[""25"", ""28""]",25-28,2025-07-06,14:00,4000,0,lottomatik,2DLS0000709
3DL-2PM,3D Lotto 2PM,"[""3"", ""8"", ""3""]",3-8-3,2025-07-06,14:00,4500,1,lottomatik,3DLS0000709
2DL-5PM,2D Lotto 5PM,"[""11"", ""30""]",11-30,2025-07-06,17:00,4000,0,lottomatik,2DLS0000710
3DL-5PM,3D Lotto 5PM,"[""8"", ""1"", ""5""]",8-1-5,2025-07-06,17:00,4500,1,lottomatik,3DLS0000710
2DL-9PM,2D Lotto 9PM,"[""17"", ""08""]",17-08,2025-07-06,21:00,4000,1,lottomatik,2DLS0000711
3DL-9PM,3D Lotto 9PM,"[""9"", ""6"", ""9""]",9-6-9,2025-07-06,21:00,4500,0,lottomatik,3DLS0000711
SL49,Superlotto 6/49,"[""23"", ""13"", ""30"", ""28"", ""09"", ""36""]",23-13-30-28-09-36,2025-07-06,21:00,15840000,0,lottomatik,SL49S0000102
UL58,Ultra Lotto 6/58,"[""23"", ""35"", ""04"", ""14"", ""15"", ""16""]",23-35-04-14-15-16,2025-07-06,21:00,189803483.2,0,lottomatik,UL58S0000102
2DL-2PM,2D Lotto 2PM,"[""27"", ""11""]",27-11,2025-07-07,14:00,4000,3,lottomatik,2DLS0000712
3DL-2PM,3D Lotto 2PM,"[""0"", ""5"", ""0""]",0-5-0,2025-07-07,14:00,4500,1,lottomatik,3DLS0000712
2DL-5PM,2D Lotto 5PM,"[""23"", ""16""]",23-16,2025-07-07,17:00,4000,2,lottomatik,2DLS0000713
3DL-5PM,3D Lotto 5PM,"[""8"", ""4"", ""3""]",8-4-3,2025-07-07,17:00,4500,0,lottomatik,3DLS0000713
2DL-9PM,2D Lotto 9PM,"[""21"", ""03""]",21-03,2025-07-07,21:00,4000,9,lottomatik,2DLS0000714
3DL-9PM,3D Lotto 9PM,"[""2"", ""9"", ""1""]",2-9-1,2025-07-07,21:00,4500,7,lottomatik,3DLS0000714
4DL,4D Lotto,"[""1"", ""7"", ""8"", ""4""]",1-7-8-4,2025-07-07,21:00,980616,84,lottomatik,4DLS0000102
GL55,Grand Lotto 6/55,"[""25"", ""35"", ""19"", ""12"", ""05"", ""45""]",25-35-19-12-05-45,2025-07-07,21:00,29700000,0,lottomatik,GL55S0000103
ML45,Megalotto 6/45,"[""38"", ""01"", ""06"", ""07"", ""42"", ""12""]",38-01-06-07-42-12,2025-07-07,21:00,8910000,0,lottomatik,ML45S0000102
2DL-2PM,2D Lotto 2PM,"[""11"", ""14""]",11-14,2025-07-08,14:00,4000,5,lottomatik,2DLS0000715
3DL-2PM,3D Lotto 2PM,"[""1"", ""1"", ""3""]",1-1-3,2025-07-08,14:00,4500,3,lottomatik,3DLS0000715
2DL-5PM,2D Lotto 5PM,"[""30"", ""19""]",30-19,2025-07-08,17:00,4000,2,lottomatik,2DLS0000716
3DL-5PM,3D Lotto 5PM,"[""4"", ""8"", ""0""]",4-8-0,2025-07-08,17:00,4500,0,lottomatik,3DLS0000716
2DL-9PM,2D Lotto 9PM,"[""02"", ""21""]",02-21,2025-07-08,21:00,4000,0,lottomatik,2DLS0000717
3DL-9PM,3D Lotto 9PM,"[""6"", ""6"", ""0""]",6-6-0,2025-07-08,21:00,4500,1,lottomatik,3DLS0000717
6DL,6D Lotto,"[""7"", ""0"", ""7"", ""0"", ""3"", ""1""]",7-0-7-0-3-1,2025-07-08,21:00,1021148.64,0,lottomatik,6DLS0000102
LOTTO42,Lotto 6/42,"[""18"", ""23"", ""34"", ""05"", ""09"", ""12""]",18-23-34-05-09-12,2025-07-08,21:00,28711263.6,0,lottomatik,LOTTO42S0000102
SL49,Superlotto 6/49,"[""38"", ""03"", ""16"", ""23"", ""48"", ""26""]",38-03-16-23-48-26,2025-07-08,21:00,16410441.6,0,lottomatik,SL49S0000103
UL58,Ultra Lotto 6/58,"[""24"", ""33"", ""27"", ""07"", ""52"", ""30""]",24-33-27-07-52-30,2025-07-08,21:00,197294254.4,0,lottomatik,UL58S0000103
2DL-2PM,2D Lotto 2PM,"[""22"", ""16""]",22-16,2025-07-09,14:00,4000,0,lottomatik,2DLS0000718
3DL-2PM,3D Lotto 2PM,"[""0"", ""1"", ""0""]",0-1-0,2025-07-09,14:00,4500,1,lottomatik,3DLS0000718
2DL-5PM,2D Lotto 5PM,"[""03"", ""01""]",03-01,2025-07-09,17:00,4000,4,lottomatik,2DLS0000719
3DL-5PM,3D Lotto 5PM,"[""4"", ""5"", ""9""]",4-5-9,2025-07-09,17:00,4500,1,lottomatik,3DLS0000719
2DL-9PM,2D Lotto 9PM,"[""13"", ""31""]",13-31,2025-07-09,21:00,4000,17,lottomatik,2DLS0000720
3DL-9PM,3D Lotto 9PM,"[""6"", ""6"", ""3""]",6-6-3,2025-07-09,21:00,4500,4,lottomatik,3DLS0000720
4DL,4D Lotto,"[""8"", ""0"", ""2"", ""6""]",8-0-2-6,2025-07-09,21:00,393614,26,lottomatik,4DLS0000103
GL55,Grand Lotto 6/55,"[""52"", ""13"", ""40"", ""27"", ""05"", ""11""]",52-13-40-27-05-11,2025-07-09,21:00,29700000,0,lottomatik,GL55S0000104
ML45,Megalotto 6/45,"[""22"", ""44"", ""37"", ""15"", ""28"", ""24""]",22-44-37-15-28-24,2025-07-09,21:00,10352639.6,0,lottomatik,ML45S0000103
2DL-2PM,2D Lotto 2PM,"[""04"", ""21""]",04-21,2025-07-10,14:00,4000,3,lottomatik,2DLS0000721
3DL-2PM,3D Lotto 2PM,"[""5"", ""3"", ""3""]",5-3-3,2025-07-10,14:00,4500,0,lottomatik,3DLS0000721
2DL-5PM,2D Lotto 5PM,"[""18"", ""19""]",18-19,2025-07-10,17:00,4000,0,lottomatik,2DLS0000722
3DL-5PM,3D Lotto 5PM,"[""4"", ""3"", ""4""]",4-3-4,2025-07-10,17:00,4500,0,lottomatik,3DLS0000722
2DL-9PM,2D Lotto 9PM,"[""29"", ""14""]",29-14,2025-07-10,21:00,4000,1,lottomatik,2DLS0000723
3DL-9PM,3D Lotto 9PM,"[""1"", ""2"", ""6""]",1-2-6,2025-07-10,21:00,4500,6,lottomatik,3DLS0000723
6DL,6D Lotto,"[""2"", ""2"", ""4"", ""9"", ""1"", ""0""]",2-2-4-9-1-0,2025-07-10,21:00,1099883.48,0,lottomatik,6DLS0000103
LOTTO42,Lotto 6/42,"[""15"", ""23"", ""07"", ""22"", ""08"", ""21""]",15-23-07-22-08-21,2025-07-10,21:00,33699580.6,0,lottomatik,LOTTO42S0000103
SL49,Superlotto 6/49,"[""07"", ""03"", ""25"", ""13"", ""44"", ""08""]",07-03-25-13-44-08,2025-07-10,21:00,19613687.2,0,lottomatik,SL49S0000104
2DL-2PM,2D Lotto 2PM,"[""21"", ""08""]",21-08,2025-07-11,14:00,4000,1,lottomatik,2DLS0000724
3DL-2PM,3D Lotto 2PM,"[""8"", ""5"", ""6""]",8-5-6,2025-07-11,14:00,4500,0,lottomatik,3DLS0000724
2DL-5PM,2D Lotto 5PM,"[""19"", ""31""]",19-31,2025-07-11,17:00,4000,3,lottomatik,2DLS0000725
3DL-5PM,3D Lotto 5PM,"[""3"", ""7"", ""8""]",3-7-8,2025-07-11,17:00,4500,3,lottomatik,3DLS0000725
