game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners
3DL-9PM,3D Lotto 9PM,"[""1"", ""7"", ""5""]",1-7-5,2025-02-03,21:00,4500,3
4DL,4D Lotto,"[""1"", ""9"", ""7"", ""1""]",1-9-7-1,2025-02-03,21:00,2230000,223
GL55,Grand Lotto 6/55,"[""35"", ""48"", ""01"", ""18"", ""02"", ""19""]",35-48-01-18-02-19,2025-02-03,21:00,45903454.2,0
ML45,Megalotto 6/45,"[""31"", ""04"", ""17"", ""07"", ""19"", ""27""]",31-04-17-07-19-27,2025-02-03,21:00,32244545.6,1
2DL-2PM,2D Lotto 2PM,"[""17"", ""07""]",17-07,2025-02-04,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""1"", ""8"", ""8""]",1-8-8,2025-02-04,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""14"", ""01""]",14-01,2025-02-04,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""7"", ""0""]",0-7-0,2025-02-04,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""10"", ""18""]",10-18,2025-02-04,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""4"", ""1""]",8-4-1,2025-02-04,21:00,4500,12
6DL,6D Lotto,"[""0"", ""3"", ""1"", ""8"", ""5"", ""2""]",0-3-1-8-5-2,2025-02-04,21:00,300000,2
LOTTO42,Lotto 6/42,"[""33"", ""19"", ""29"", ""21"", ""04"", ""22""]",33-19-29-21-04-22,2025-02-04,21:00,9723773.4,0
SL49,Superlotto 6/49,"[""29"", ""28"", ""02"", ""47"", ""42"", ""43""]",29-28-02-47-42-43,2025-02-04,21:00,62582774.2,0
UL58,Ultra Lotto 6/58,"[""06"", ""34"", ""32"", ""48"", ""14"", ""23""]",06-34-32-48-14-23,2025-02-04,21:00,63053353.2,0
2DL-2PM,2D Lotto 2PM,"[""28"", ""18""]",28-18,2025-02-05,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""7"", ""2""]",8-7-2,2025-02-05,14:00,4500,4
2DL-5PM,2D Lotto 5PM,"[""17"", ""08""]",17-08,2025-02-05,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""5"", ""7""]",2-5-7,2025-02-05,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""03"", ""16""]",03-16,2025-02-05,21:00,4000,1
3DL-9PM,3D Lotto 9PM,"[""7"", ""7"", ""9""]",7-7-9,2025-02-05,21:00,4500,0
4DL,4D Lotto,"[""7"", ""3"", ""2"", ""4""]",7-3-2-4,2025-02-05,21:00,573716,11
GL55,Grand Lotto 6/55,"[""24"", ""33"", ""14"", ""43"", ""06"", ""39""]",24-33-14-43-06-39,2025-02-05,21:00,50296058.4,0
ML45,Megalotto 6/45,"[""07"", ""20"", ""40"", ""13"", ""11"", ""08""]",07-20-40-13-11-08,2025-02-05,21:00,8910000,2
2DL-2PM,2D Lotto 2PM,"[""21"", ""29""]",21-29,2025-02-06,14:00,4000,4
3DL-2PM,3D Lotto 2PM,"[""3"", ""1"", ""8""]",3-1-8,2025-02-06,14:00,4500,1
2DL-5PM,2D Lotto 5PM,"[""07"", ""01""]",07-01,2025-02-06,17:00,4000,2
3DL-5PM,3D Lotto 5PM,"[""2"", ""5"", ""8""]",2-5-8,2025-02-06,17:00,4500,9
2DL-9PM,2D Lotto 9PM,"[""31"", ""01""]",31-01,2025-02-06,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""3"", ""3"", ""3""]",3-3-3,2025-02-06,21:00,4500,2
6DL,6D Lotto,"[""1"", ""0"", ""4"", ""0"", ""3"", ""6""]",1-0-4-0-3-6,2025-02-06,21:00,214340.28,0
LOTTO42,Lotto 6/42,"[""36"", ""06"", ""13"", ""12"", ""23"", ""37""]",36-06-13-12-23-37,2025-02-06,21:00,13140942,0
SL49,Superlotto 6/49,"[""39"", ""13"", ""30"", ""14"", ""35"", ""06""]",39-13-30-14-35-06,2025-02-06,21:00,68140582,0
2DL-2PM,2D Lotto 2PM,"[""20"", ""31""]",20-31,2025-02-07,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""4"", ""4""]",3-4-4,2025-02-07,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""07"", ""06""]",07-06,2025-02-07,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""2"", ""9""]",5-2-9,2025-02-07,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""23""]",25-23,2025-02-07,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""7"", ""0""]",7-7-0,2025-02-07,21:00,4500,0
4DL,4D Lotto,"[""1"", ""7"", ""8"", ""9""]",1-7-8-9,2025-02-07,21:00,905632,28
ML45,Megalotto 6/45,"[""36"", ""34"", ""43"", ""28"", ""07"", ""29""]",36-34-43-28-07-29,2025-02-07,21:00,8910000,0
UL58,Ultra Lotto 6/58,"[""54"", ""47"", ""48"", ""13"", ""08"", ""02""]",54-47-48-13-08-02,2025-02-07,21:00,68510537,0
2DL-2PM,2D Lotto 2PM,"[""08"", ""11""]",08-11,2025-02-08,14:00,4000,3
3DL-2PM,3D Lotto 2PM,"[""1"", ""4"", ""6""]",1-4-6,2025-02-08,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""09"", ""16""]",09-16,2025-02-08,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""6"", ""9""]",5-6-9,2025-02-08,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""31"", ""28""]",31-28,2025-02-08,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""6"", ""2"", ""5""]",6-2-5,2025-02-08,21:00,4500,0
6DL,6D Lotto,"[""2"", ""0"", ""5"", ""1"", ""3"", ""9""]",2-0-5-1-3-9,2025-02-08,21:00,696436.44,0
GL55,Grand Lotto 6/55,"[""49"", ""07"", ""37"", ""36"", ""31"", ""20""]",49-07-37-36-31-20,2025-02-08,21:00,54741316.8,0
LOTTO42,Lotto 6/42,"[""28"", ""34"", ""42"", ""05"", ""17"", ""41""]",28-34-42-05-17-41,2025-02-08,21:00,17006843.6,0
2DL-2PM,2D Lotto 2PM,"[""19"", ""05""]",19-05,2025-02-09,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""6"", ""3""]",4-6-3,2025-02-09,14:00,4500,1
2DL-5PM,2D Lotto 5PM,"[""23"", ""21""]",23-21,2025-02-09,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""8"", ""1""]",8-8-1,2025-02-09,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""12"", ""29""]",12-29,2025-02-09,21:00,4000,1
3DL-9PM,3D Lotto 9PM,"[""6"", ""1"", ""6""]",6-1-6,2025-02-09,21:00,4500,0
SL49,Superlotto 6/49,"[""11"", ""02"", ""08"", ""39"", ""16"", ""17""]",11-02-08-39-16-17,2025-02-09,21:00,73995464.4,0
UL58,Ultra Lotto 6/58,"[""06"", ""13"", ""26"", ""49"", ""43"", ""41""]",06-13-26-49-43-41,2025-02-09,21:00,73250949.6,0
2DL-2PM,2D Lotto 2PM,"[""02"", ""27""]",02-27,2025-02-10,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""0"", ""7""]",8-0-7,2025-02-10,14:00,4500,2
2DL-5PM,2D Lotto 5PM,"[""19"", ""12""]",19-12,2025-02-10,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""8"", ""0""]",6-8-0,2025-02-10,17:00,4500,1
2DL-9PM,2D Lotto 9PM,"[""19"", ""04""]",19-04,2025-02-10,21:00,4000,2
3DL-9PM,3D Lotto 9PM,"[""0"", ""2"", ""7""]",0-2-7,2025-02-10,21:00,4500,5
4DL,4D Lotto,"[""6"", ""9"", ""2"", ""3""]",6-9-2-3,2025-02-10,21:00,661842,18
GL55,Grand Lotto 6/55,"[""53"", ""24"", ""31"", ""50"", ""06"", ""22""]",53-24-31-50-06-22,2025-02-10,21:00,59066846.8,0
ML45,Megalotto 6/45,"[""39"", ""10"", ""38"", ""16"", ""15"", ""24""]",39-10-38-16-15-24,2025-02-10,21:00,8910000,0
2DL-2PM,2D Lotto 2PM,"[""07"", ""29""]",07-29,2025-02-11,14:00,4000,5
3DL-2PM,3D Lotto 2PM,"[""0"", ""7"", ""4""]",0-7-4,2025-02-11,14:00,4500,3
2DL-5PM,2D Lotto 5PM,"[""20"", ""01""]",20-01,2025-02-11,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""6"", ""0""]",2-6-0,2025-02-11,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""31"", ""21""]",31-21,2025-02-11,21:00,4000,1
3DL-9PM,3D Lotto 9PM,"[""9"", ""4"", ""5""]",9-4-5,2025-02-11,21:00,4500,0
6DL,6D Lotto,"[""4"", ""7"", ""1"", ""4"", ""2"", ""4""]",4-7-1-4-2-4,2025-02-11,21:00,746436,1
LOTTO42,Lotto 6/42,"[""36"", ""09"", ""13"", ""17"", ""19"", ""24""]",36-09-13-17-19-24,2025-02-11,21:00,20503257,0
SL49,Superlotto 6/49,"[""10"", ""46"", ""23"", ""01"", ""48"", ""38""]",10-46-23-01-48-38,2025-02-11,21:00,78958642,0
UL58,Ultra Lotto 6/58,"[""43"", ""55"", ""21"", ""25"", ""29"", ""35""]",43-55-21-25-29-35,2025-02-11,21:00,77392652.2,0
2DL-2PM,2D Lotto 2PM,"[""24"", ""22""]",24-22,2025-02-12,14:00,4000,2
3DL-2PM,3D Lotto 2PM,"[""4"", ""4"", ""7""]",4-4-7,2025-02-12,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""11"", ""30""]",11-30,2025-02-12,17:00,4000,1
3DL-5PM,3D Lotto 5PM,"[""2"", ""6"", ""5""]",2-6-5,2025-02-12,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""21"", ""08""]",21-08,2025-02-12,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""5"", ""8""]",2-5-8,2025-02-12,21:00,4500,0
4DL,4D Lotto,"[""4"", ""3"", ""3"", ""5""]",4-3-3-5,2025-02-12,21:00,963792,12
GL55,Grand Lotto 6/55,"[""07"", ""54"", ""47"", ""32"", ""43"", ""09""]",07-54-47-32-43-09,2025-02-12,21:00,63459624,0
ML45,Megalotto 6/45,"[""13"", ""30"", ""35"", ""12"", ""41"", ""05""]",13-30-35-12-41-05,2025-02-12,21:00,10260101,1
2DL-2PM,2D Lotto 2PM,"[""10"", ""05""]",10-05,2025-02-13,14:00,4000,2
3DL-2PM,3D Lotto 2PM,"[""3"", ""5"", ""2""]",3-5-2,2025-02-13,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""26"", ""27""]",26-27,2025-02-13,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""7"", ""9""]",6-7-9,2025-02-13,17:00,4500,2
2DL-9PM,2D Lotto 9PM,"[""31"", ""04""]",31-04,2025-02-13,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""1"", ""3""]",8-1-3,2025-02-13,21:00,4500,2
6DL,6D Lotto,"[""1"", ""0"", ""1"", ""7"", ""5"", ""6""]",1-0-1-7-5-6,2025-02-13,21:00,300000,2
LOTTO42,Lotto 6/42,"[""37"", ""05"", ""25"", ""31"", ""18"", ""02""]",37-05-25-31-18-02,2025-02-13,21:00,24427207,0
SL49,Superlotto 6/49,"[""46"", ""13"", ""45"", ""35"", ""26"", ""02""]",46-13-45-35-26-02,2025-02-13,21:00,84693264.2,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""04""]",29-04,2025-02-14,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""7"", ""1"", ""0""]",7-1-0,2025-02-14,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""12"", ""22""]",12-22,2025-02-14,17:00,4000,1
3DL-5PM,3D Lotto 5PM,"[""3"", ""6"", ""0""]",3-6-0,2025-02-14,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""01"", ""04""]",01-04,2025-02-14,21:00,4000,7
3DL-9PM,3D Lotto 9PM,"[""7"", ""5"", ""8""]",7-5-8,2025-02-14,21:00,4500,5
4DL,4D Lotto,"[""1"", ""0"", ""3"", ""1""]",1-0-3-1,2025-02-14,21:00,1800000,180
ML45,Megalotto 6/45,"[""11"", ""06"", ""32"", ""15"", ""21"", ""10""]",11-06-32-15-21-10,2025-02-14,21:00,8910000,0
UL58,Ultra Lotto 6/58,"[""51"", ""38"", ""33"", ""21"", ""16"", ""45""]",51-38-33-21-16-45,2025-02-14,21:00,82863060.4,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""07""]",03-07,2025-02-15,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""2"", ""8"", ""6""]",2-8-6,2025-02-15,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""21"", ""29""]",21-29,2025-02-15,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""1"", ""0""]",6-1-0,2025-02-15,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""06"", ""26""]",06-26,2025-02-15,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""1"", ""9"", ""3""]",1-9-3,2025-02-15,21:00,4500,1
6DL,6D Lotto,"[""9"", ""5"", ""7"", ""7"", ""3"", ""4""]",9-5-7-7-3-4,2025-02-15,21:00,661448.68,0
GL55,Grand Lotto 6/55,"[""53"", ""46"", ""32"", ""29"", ""44"", ""10""]",53-46-32-29-44-10,2025-02-15,21:00,67957926.2,0
LOTTO42,Lotto 6/42,"[""08"", ""14"", ""32"", ""33"", ""02"", ""12""]",08-14-32-33-02-12,2025-02-15,21:00,28763896.8,0
2DL-2PM,2D Lotto 2PM,"[""26"", ""29""]",26-29,2025-02-16,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""9"", ""3""]",8-9-3,2025-02-16,14:00,4500,1
2DL-5PM,2D Lotto 5PM,"[""05"", ""25""]",05-25,2025-02-16,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""6"", ""3""]",2-6-3,2025-02-16,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""10""]",25-10,2025-02-16,21:00,4000,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""0"", ""1""]",8-0-1,2025-02-16,21:00,4500,0
SL49,Superlotto 6/49,"[""48"", ""37"", ""05"", ""21"", ""24"", ""28""]",48-37-05-21-24-28,2025-02-16,21:00,90976680.8,0
UL58,Ultra Lotto 6/58,"[""35"", ""03"", ""53"", ""45"", ""42"", ""13""]",35-03-53-45-42-13,2025-02-16,21:00,87701012.8,0
2DL-2PM,2D Lotto 2PM,"[""01"", ""01""]",01-01,2025-02-17,14:00,4000,1
3DL-2PM,3D Lotto 2PM,"[""1"", ""6"", ""2""]",1-6-2,2025-02-17,14:00,4500,0
2DL-5PM,2D Lotto 5PM,"[""24"", ""12""]",24-12,2025-02-17,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""5"", ""6""]",2-5-6,2025-02-17,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""20""]",25-20,2025-02-17,21:00,4000,2
3DL-9PM,3D Lotto 9PM,"[""5"", ""5"", ""5""]",5-5-5,2025-02-17,21:00,4500,1
4DL,4D Lotto,"[""7"", ""6"", ""1"", ""7""]",7-6-1-7,2025-02-17,21:00,317520,30
GL55,Grand Lotto 6/55,"[""11"", ""41"", ""54"", ""49"", ""10"", ""45""]",11-41-54-49-10-45,2025-02-17,21:00,72550865.8,0
ML45,Megalotto 6/45,"[""34"", ""36"", ""27"", ""26"", ""16"", ""04""]",34-36-27-26-16-04,2025-02-17,21:00,8910000,0
2DL-2PM,2D Lotto 2PM,"[""24"", ""25""]",24-25,2025-02-18,14:00,4000,0
3DL-2PM,3D Lotto 2PM,"[""7"", ""5"", ""9""]",7-5-9,2025-02-18,14:00,4500,1
2DL-5PM,2D Lotto 5PM,"[""08"", ""22""]",08-22,2025-02-18,17:00,4000,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""9"", ""9""]",8-9-9,2025-02-18,17:00,4500,0
2DL-9PM,2D Lotto 9PM,"[""18"", ""03""]",18-03,2025-02-18,21:00,4000,2
3DL-9PM,3D Lotto 9PM,"[""2"", ""5"", ""8""]",2-5-8,2025-02-18,21:00,4500,0
6DL,6D Lotto,"[""5"", ""6"", ""4"", ""1"", ""0"", ""2""]",5-6-4-1-0-2,2025-02-18,21:00,1187196.28,0
LOTTO42,Lotto 6/42,"[""18"", ""31"", ""09"", ""27"", ""19"", ""01""]",18-31-09-27-19-01,2025-02-18,21:00,32748016,0
SL49,Superlotto 6/49,"[""20"", ""30"", ""21"", ""33"", ""48"", ""13""]",20-30-21-33-48-13,2025-02-18,21:00,96379318.8,0
UL58,Ultra Lotto 6/58,"[""09"", ""14"", ""07"", ""13"", ""47"", ""32""]",09-14-07-13-47-32,2025-02-18,21:00,91945668.4,0
